io,hora,ativo,posicao,direcao,lucro,AC_Var,AC_cx,AC_norm,AD_Var,AD_cx,AD_norm,ADX_FW,adx_cx,adx_norm,ATR_Var,ATR_cx,ATR_norm,BB_Delta_Bruto,BB_Delta_Bruto_Cx,BB_Delta_Bruto_norm,Banda_Delta_Valor,BB_Posicao_Percent,BB_Posicao_Percent_Cx,BB_Posicao_Percent_norm,BullsP_Var,BullsP_Var_Cx,BullsP_norm,BearsP_Var,BearsP_Var_Cx,BearsP_norm,BWMFI_Var,BWMFI_Var_Cx,BWMFI_norm,CCI_Var,CCI_Var_Cx,CCI_norm,DeMarker_Var,DeMarker_Var_Cx,DeMarker_norm,DP_DMM20,DP_PAAMM20,DP_MM20MM50,DP_D,Hilo_Direcao,MACD_FW,MACD_Cx_0,MACD_Cx_1,MACD_Diff_Angulo_LS,MACD_Distancia_Linha_Sinal,MACD_Distancia_Linha_Zero,MACD_Normalizacao,MACD_Normalizacao_Zero,MFI_FW,MFI_Cx,MFI_norm,Momentum_Var,Momentum_Var_Cx,Momentum_norm,RSI_Var,RSI_Var_Cx,RSI_norm,Stoch_FW,Stoch_Cx_0,Stoch_Cx_1,Stoch_norm_1,Stoch_norm_2,Volume_FW,Volume_Cx,Volume_norm,WPR_Var,WPR_Var_Cx,WPR_norm
"DEAL_ENTRY_OUT","2019.01.21 10:13:58","WIN$N","58","DEAL_TYPE_SELL","-10.00000000","74.28529412","11.82198061","1.00000000","-271533.72606244","3.50147151","0.29615250","32.59523530","-10.31019047","0.55047074","99.64285714","-19.90374954","0.02777778","134.23844457","-16.42597520","0.62141493","83.89902785","45.56758869","11.48779933","0.94544559","80.62074490","11.53796899","1.00000000","-79.37925510","11.42813296","1.00000000","0.00993851","-2.42957228","0.03543396","-14.04378356","11.38745531","0.95059705","0.51748252","19.61648797","0.76316340","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-99.34037738","15.60276975","-1.76799226","17.37076202","0.46824546","-0.25527263","1.00000000","0.74472737","56.92737279","14.20070761","1.00000000","99.97399626","18.78842212","0.66225802","45.14501020","12.11459309","0.88793398","64.38356164","17.06721118","17.63704876","1.00000000","1.00000000","16099.00000000","26.56505118","0.66225802","-43.33333333","12.47280915","0.85975610"
"DEAL_ENTRY_IN","2019.01.21 11:40:00","WIN$N","60","DEAL_TYPE_BUY","0.00000000","114.11176471","-7.90557517","0.91811414","-269269.98324935","6.23837329","0.88079350","27.70026404","-3.58308502","0.07181598","115.71428571","-19.26526431","0.27972028","228.63980406","-15.73700213","0.75469572","285.79975507","50.08747383","9.58414005","1.00000000","55.97500260","-2.19476087","0.88387017","-24.02499740","7.71307053","0.88387017","0.01007049","26.50019770","1.00000000","-1.19260584","9.76589757","1.00000000","0.38853503","18.67776471","0.60922934","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-139.16979758","9.35525548","6.31564483","3.03961065","0.63812970","0.00000000","1.00000000","1.00000000","47.30578397","18.49291723","0.69581370","100.00523177","17.33984433","0.00000000","42.89256234","8.04792959","0.84322261","95.80152672","1.24339923","7.97701923","1.00000000","1.00000000","7944.00000000","-26.56505118","0.00000000","-2.19780220","19.72185349","1.00000000"
"DEAL_ENTRY_OUT","2019.01.21 11:42:07","WIN$N","60","DEAL_TYPE_SELL","-10.00000000","111.38235294","-8.73255073","0.91003439","-273221.98324935","2.69048531","0.82994171","27.70026404","-3.58308502","0.07181598","118.57142857","-18.61569201","0.33566434","228.76852930","-15.69834404","0.75551154","285.96066163","46.32816628","4.91181540","0.96152747","55.97500260","-0.94892653","0.89525896","-24.02499740","4.26617403","0.89525896","0.01007049","22.52630177","0.90916866","-12.45551601","4.51600575","0.96304227","0.38853503","18.67776471","0.60922934","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-142.36068077","8.76156663","6.41451011","2.34705653","0.63018230","0.00000000","1.00000000","1.00000000","46.48425856","18.02233138","0.67155804","99.96337763","16.73070528","0.00000000","40.82206314","2.37030173","0.77320622","92.74809160","0.01133306","7.69923696","0.97450919","1.00000000","7944.00000000","-26.56505118","0.00000000","-10.98901099","18.66882207","1.00000000"
"DEAL_ENTRY_IN","2019.01.21 13:59:42","WIN$N","62","DEAL_TYPE_BUY","0.00000000","-40.28529412","4.40407613","0.10792725","-259963.48610581","26.56505118","0.94766876","27.06396060","0.47017677","0.75446419","71.78571429","16.33604289","0.29591837","40.31079260","6.32040603","0.23356761","62.01660400","51.98458018","26.56505118","0.66967449","-42.69050241","14.73822278","0.47541379","-107.69050241","25.46572688","0.47541379","0.01139951","-0.56767858","0.50762296","7.05467372","26.56505118","0.70341176","0.32941176","21.27302197","0.30133818","-1.00000000","1.00000000","-1.00000000","0.00000000","-1.00000000","-27.33067882","4.58829973","-3.97617962","8.56447934","-0.35545237","-0.66004820","0.33995180","0.33995180","44.31198265","26.38284809","0.43343658","99.96339486","18.45273635","0.38734088","50.30134442","26.56505118","0.81794537","35.60606061","9.27057087","-6.95946957","0.22490226","0.00000000","5702.00000000","6.80173219","0.38734088","-29.54545455","26.56505118","0.71726755"
"DEAL_ENTRY_OUT","2019.01.21 14:01:21","WIN$N","62","DEAL_TYPE_SELL","10.00000000","-17.50588235","20.30556384","0.33209616","-256035.37499469","21.51669296","1.00000000","26.65059489","-8.81005072","0.72518050","73.57142857","15.61098853","0.34693878","41.39758447","1.75568682","0.26782632","45.99731608","77.29627862","19.70823478","0.89287846","33.40814079","26.56505118","0.75882254","-56.59185921","23.23576355","0.75882254","0.01092366","-4.61646385","0.34639004","86.26465662","18.73225910","0.89958205","0.38043478","26.03153977","0.39719483","1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-19.23800941","22.51101576","-2.79277601","25.30379177","0.17337408","-0.17112234","0.82887766","0.82887766","45.37613546","12.01841628","0.48733704","100.00522876","22.63281342","0.27673267","54.22810291","20.46002585","1.00000000","62.12121212","26.56505118","8.96898251","0.69611553","0.00000000","8239.00000000","-8.73922778","0.27673267","-6.81818182","21.39981013","0.98292220"
"DEAL_ENTRY_IN","2019.01.22 10:00:17","WIN$N","64","DEAL_TYPE_BUY","0.00000000","52.68235294","5.53818275","1.00000000","-224880.74026681","14.41186258","0.96368679","16.80430892","11.10969268","0.10496027","181.42857143","-8.27589283","0.95031056","161.83188808","-19.27612570","0.94515349","134.85990673","50.27806633","17.08885844","0.43301865","53.36573782","11.09777142","0.47040248","-66.63426218","12.09980740","0.47040248","0.00926355","26.56505118","0.08764330","0.95663265","16.80836443","0.44010431","0.42913386","-26.56505118","0.53098363","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-60.35156810","8.10424216","-3.83465861","11.93890077","0.16817397","-0.67799339","1.00000000","0.32200661","54.66937661","1.90553110","0.75469140","99.66251298","-26.56191159","0.05977166","50.06094756","18.85997036","0.31772245","78.78787879","21.74607437","21.35597052","0.80739442","0.36317582","12954.00000000","-11.34412530","0.05977166","-68.75000000","18.88608737","0.29910714"
"DEAL_ENTRY_OUT","2019.01.22 10:02:10","WIN$N","64","DEAL_TYPE_SELL","-10.00000000","54.72941176","5.89521975","1.00000000","-239020.74026681","-8.35308859","0.39743650","17.61540266","14.27239727","0.13597026","183.57142857","-5.19442891","0.96894410","162.00197530","-19.06786415","0.94660126","135.00164608","45.00006097","14.82479693","0.39871243","53.36573782","14.22842509","0.53518211","-66.63426218","12.51343805","0.53518211","0.00926355","-3.62677451","0.00000000","-17.07239962","14.34204804","0.41175490","0.44230769","-26.56505118","0.55432222","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-63.94131169","6.67658466","-3.99521271","10.67179737","0.12312880","-0.72866920","1.00000000","0.27133080","57.07995757","9.41565841","0.83698440","99.61578401","-26.56296223","0.59288113","48.06819763","16.38808795","0.26243386","70.76023392","21.07535042","21.01345993","0.71873049","0.36317582","12954.00000000","-11.34412530","0.59288113","-73.86363636","16.33604289","0.24697462"
"DEAL_ENTRY_IN","2019.01.22 11:18:08","WIN$N","66","DEAL_TYPE_SELL","0.00000000","15.22058824","-2.42861202","0.28089261","-214185.75060662","-12.54843316","0.52730483","23.75215061","-25.51749545","0.67632254","122.14285714","-11.05145703","0.02884615","95.26048499","-16.44173725","0.05832282","136.08640712","49.79004936","-24.38263682","0.38027112","86.70387999","-4.32567327","0.74972470","16.70387999","-26.56505118","0.74972470","0.00699231","26.56505118","1.00000000","2.67201069","-24.78908399","0.39527534","0.64963504","-22.31589810","0.80227161","1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","33.08697394","-2.29257158","5.33460166","-7.62717324","0.10840722","0.57143132","0.57709264","0.85208156","57.07717433","-9.60477507","0.58268771","100.11990408","-14.94976058","0.41573448","48.52039805","-25.89690277","0.43171152","65.36312849","-17.40162189","9.10520991","0.68923578","0.87659289","10011.00000000","-0.12398683","0.41573448","-60.00000000","-26.08262526","0.34124521"
"DEAL_ENTRY_OUT","2019.01.22 11:18:11","WIN$N","66","DEAL_TYPE_BUY","9.00000000","11.80882353","-4.47750841","0.24044630","-216949.39163226","-14.63039489","0.47256996","24.26049028","-23.22132252","0.70907966","125.71428571","-6.68386411","0.07692308","95.66838558","-15.88387386","0.06358353","136.66912226","39.91307323","-24.85612553","0.24831417","86.70387999","-0.43852199","0.77495214","16.70387999","-26.56505118","0.77495214","0.00699231","26.56505118","1.00000000","-31.35152697","-25.23657542","0.25258349","0.60544218","-23.71795824","0.70809920","1.00000000","-1.00000000","-1.00000000","0.00000000","1.00000000","28.69950956","-4.45555987","5.09539834","-9.55095821","0.04105250","0.49565726","0.36045020","0.77630749","56.95536949","-10.00394712","0.57601601","100.06255865","-17.45446508","0.53644745","45.62643239","-26.05562188","0.25566646","59.21787709","-19.96641758","4.06301122","0.60822919","0.87659289","10011.00000000","-0.12398683","0.53644745","-76.92307692","-26.21002499","0.15091080"
"DEAL_ENTRY_IN","2019.01.22 12:10:38","WIN$N","68","DEAL_TYPE_BUY","0.00000000","56.29117647","16.17637157","0.93042287","-197513.17390553","6.12421471","0.90804930","23.15468808","-2.21775941","0.30188659","150.00000000","0.84252426","0.87500000","117.81612793","-7.49886462","0.94702274","81.25250202","50.33951209","6.70556211","0.62065788","68.99046581","9.41675774","0.58355560","-76.00953419","7.47836144","0.58355560","0.01183673","24.22189526","1.00000000","-1.67785235","5.55977621","0.64175802","0.32584270","3.68610076","0.19091422","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-28.88786557","7.28383837","-5.68232776","12.96616613","0.06640279","-0.43436936","1.00000000","0.30059236","45.85714722","-1.46536006","0.44530662","99.82841098","-0.37048612","0.00000000","51.45077435","6.66833539","0.73594011","65.23076923","9.27909768","11.35146445","0.75045369","0.47170305","12250.00000000","8.70349654","0.00000000","-36.88524590","6.47478716","0.71949689"
"DEAL_ENTRY_OUT","2019.01.22 12:15:16","WIN$N","68","DEAL_TYPE_SELL","-10.00000000","62.35588235","8.47158012","1.00000000","-201693.24057219","-3.18314346","0.83158108","24.95529425","10.11925387","0.52553965","151.07142857","-19.09349200","0.90625000","115.81001684","-19.33453735","0.90561179","128.67779649","43.91244368","-2.34642857","0.57447000","109.13468498","-1.81010575","0.68108510","19.13468498","7.13435940","0.68108510","0.00751252","16.66061729","1.00000000","-17.42636999","-1.56708060","0.61349975","0.33149171","-3.67107301","0.20188575","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-24.65550782","6.14400818","-5.27466860","11.41867678","0.22699028","-0.42860189","1.00000000","0.42108930","45.14652757","-4.35024252","0.45271193","99.79201331","-14.42859717","0.00000000","49.57673523","-5.01036471","0.65875825","72.87581699","8.82792090","9.52079266","0.84872555","0.59329241","11980.00000000","5.93135428","0.00000000","-42.14876033","-3.95204204","0.65859191"
"DEAL_ENTRY_IN","2019.01.22 12:51:01","WIN$N","70","DEAL_TYPE_SELL","0.00000000","40.01764706","-6.22331401","0.87542419","-189712.24745654","-22.33512783","0.69835913","26.73699403","4.37049458","0.81302662","181.42857143","17.86009407","1.00000000","117.99847457","-14.91723305","0.83733527","20.70148677","49.87287971","-23.35199900","0.54665990","371.75182981","-24.53845133","0.36595150","-198.24817019","-21.36286631","0.36595150","0.01586948","15.53167311","1.00000000","-0.49590875","-23.30911121","0.54271604","0.65384615","-0.26650049","0.99264500","-1.00000000","-1.00000000","-1.00000000","-1.00000000","-1.00000000","13.58503672","-7.67644442","5.14643558","-12.82288000","0.24752319","0.18904246","0.66052218","0.73042662","68.65129783","0.27289787","1.00000000","100.32409827","-4.68472564","0.08864659","48.56079255","-24.51580988","0.43800986","44.28969359","-26.56505118","-26.56505118","0.46815097","0.89115611","35918.00000000","16.52707646","0.08864659","-56.52173913","-24.04817552","0.45212832"
"DEAL_ENTRY_OUT","2019.01.22 12:51:16","WIN$N","70","DEAL_TYPE_BUY","-12.00000000","40.01764706","-6.22331401","0.87542419","-183514.88160288","-17.13019059","0.77370890","26.73699403","4.37049458","0.81302662","181.42857143","17.86009407","1.00000000","118.37634899","-14.31368240","0.84420475","20.76778052","58.70106241","-20.30830530","0.61141285","371.75182981","-25.06175956","0.35055832","-198.24817019","-22.23709177","0.35055832","0.01586948","11.23050468","1.00000000","33.17230274","-20.12503066","0.61108002","0.65384615","-0.26650049","0.99264500","-1.00000000","1.00000000","-1.00000000","0.00000000","-1.00000000","17.97250111","-5.95214354","5.33915275","-11.29129630","0.30179316","0.25009618","0.73740805","0.79148034","68.39772072","0.00142772","1.00000000","100.38159958","-2.20291208","0.15974386","50.45453619","-22.34864953","0.49338502","47.35376045","-26.56505118","-26.56505118","0.50646378","0.89115611","35918.00000000","16.52707646","0.15974386","-49.68944099","-21.16125982","0.52473782"
"DEAL_ENTRY_IN","2019.01.22 14:25:11","WIN$N","72","DEAL_TYPE_BUY","0.00000000","35.76176471","15.86942153","0.83583649","-207251.76102544","12.65346827","0.21207424","20.77640911","-16.83397861","0.25214364","118.92857143","-15.19240901","0.00000000","174.96639677","-22.04095843","0.49283179","145.80533064","50.20003841","14.55111619","0.60823901","65.53325260","13.91752438","0.64890701","-54.46674740","16.99080190","0.64890701","0.01413594","23.68701173","1.00000000","0.73352195","15.88188578","0.61806840","0.60606061","23.62495956","0.79442043","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-96.77894072","21.55308181","3.02481688","18.52826493","0.64263786","0.00000000","1.00000000","1.00000000","62.11270860","17.07539492","0.90512692","100.28313758","14.89530476","0.00000000","47.75906871","13.97824414","0.57064831","68.27956989","26.56505118","26.56505118","1.00000000","0.44830465","8489.00000000","-16.79900954","0.00000000","-16.90140845","16.94565168","0.96692595"
"DEAL_ENTRY_OUT","2019.01.22 14:30:40","WIN$N","72","DEAL_TYPE_SELL","10.00000000","66.27941176","19.08207509","0.94007494","-203617.89435878","6.46208641","0.27226273","23.13321493","1.97149292","0.44139163","108.21428571","-12.94118587","0.00000000","159.71174033","-8.53988327","0.30777311","212.94898711","58.51534143","8.84009444","0.68382866","89.74278794","2.43141195","0.69760148","14.74278794","11.35089218","0.69760148","0.01033200","15.10282238","1.00000000","33.06588865","10.31773211","0.69444864","0.63551402","16.86508338","0.84532888","-1.00000000","1.00000000","-1.00000000","0.00000000","1.00000000","-80.08909997","16.19750531","3.49561916","12.70188615","0.67933311","0.00000000","1.00000000","1.00000000","59.54832403","8.66860837","0.83219994","100.23571316","5.41178627","0.00000000","49.97997825","6.46957190","0.66741588","87.09677419","18.61288545","24.09865169","1.00000000","0.74705490","7259.00000000","-2.40561628","0.00000000","-3.22580645","4.15791542","1.00000000"
"DEAL_ENTRY_IN","2019.01.22 15:21:44","WIN$N","74","DEAL_TYPE_BUY","0.00000000","15.27647059","23.76450696","0.54865624","-225749.92527177","15.99379125","0.32897463","20.31659650","-21.02691771","0.29159282","120.71428571","-7.76516602","0.10144928","87.60000000","-7.50426028","0.08210577","64.88888889","50.34246575","14.01688914","0.74894622","10.30666460","15.17401787","0.49748426","-124.69333540","12.90203452","0.49748426","0.01635967","19.04816155","1.00000000","-2.56833609","13.24544848","0.72075483","0.45882353","14.04640612","0.57951137","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-79.76208707","16.26890397","-3.12097699","19.38988096","0.02128841","-0.41633716","0.58366284","0.58366284","56.49982436","4.97831531","0.78007646","100.04713769","9.22228890","0.00000000","47.02845284","14.92980249","0.75637162","40.65573770","16.15648928","7.71596365","0.32637199","0.11166002","8252.00000000","-8.33661263","0.00000000","-49.51456311","15.52411100","0.53321095"
"DEAL_ENTRY_OUT","2019.01.22 15:25:09","WIN$N","74","DEAL_TYPE_SELL","-10.00000000","55.56764706","18.16935635","0.78049689","-234459.59193843","-12.95307659","0.15439688","19.81223453","-12.20877081","0.23672203","117.50000000","-26.56505118","0.09141274","86.41296199","-15.88698020","0.07461451","96.01440221","40.74212963","0.45353283","0.63408185","61.69142680","-1.13405210","0.41210063","-28.30857320","11.15921244","0.41210063","0.01046755","-26.56505118","0.25272270","-26.36534840","0.82587548","0.63405087","0.45882353","1.91717467","0.57951137","-1.00000000","-1.00000000","-1.00000000","-1.00000000","1.00000000","-77.05718664","17.62840759","-6.25768955","23.88609714","0.30064396","0.00000000","1.00000000","1.00000000","55.31037505","-4.47405134","0.74468183","99.94242345","-8.08451688","0.00000000","44.98667217","-0.63269836","0.63271157","45.42372881","14.25473041","15.34949552","0.39850072","0.20254406","8598.00000000","1.32775861","0.00000000","-57.28155340","-0.75384833","0.43841789"
